transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,transaction_type,counterparty_type,is_cross_border,is_cash,device_id,is_flagged,alert_type
TX4FAA5398-D0D,eb29d912-9d1b-43df-a46b-6fcee78d147c,2025-06-30T10:27:22,10.86,USD,Denmark,Denmark,Online,Transfer,Business,False,False,eb29d912-dev-1,False,
TX6A6FC09D-E4A,82c299f0-7487-4772-bf03-86fa13badc91,2025-06-30T14:00:57,34.16,GBP,San Marino,Zimbabwe,Online,Payment,Individual,True,False,82c299f0-dev-1,False,
TX431B6192-43A,9d421bae-2134-415b-ad56-c7145a9621f5,2025-06-30T14:09:15,20.62,EUR,Bolivia,Bolivia,Mobile,Withdrawal,Business,False,False,9d421bae-dev-1,False,
TX11DC81FB-A95,61f6dfbe-114b-4c79-8200-79f51dc3c26e,2025-06-30T14:35:51,29.69,EUR,Cambodia,Cambodia,API,Payment,Exchange,False,False,61f6dfbe-dev-1,False,
TX837D288F-D56,4187222b-257d-4e52-9a51-65ca3c7c1d85,2025-06-30T16:13:51,32.79,EUR,Laos,Laos,ATM,Payment,Exchange,False,False,4187222b-dev-1,False,
TXF301F46D-757,2acb4fbd-fbff-4a7d-b2f5-b1762c41cbd3,2025-06-30T16:21:49,4.66,GBP,Vatican City,Vatican City,Online,Transfer,Individual,False,False,2acb4fbd-dev-1,False,
TX74BC2E43-71C,09f64405-0b99-4034-8a4e-255280051b10,2025-06-30T16:29:12,20.48,EUR,Chile,Chile,POS,Transfer,Individual,False,False,09f64405-dev-1,False,
TXABE30D3C-4DE,ea4f4a80-dc41-4176-9b59-f28ea9de5b26,2025-06-30T17:39:53,25.82,EUR,Kuwait,Kuwait,Online,Deposit,Exchange,False,False,ea4f4a80-dev-2,False,
TX26D62089-698,65c17795-b155-46bc-9f8d-ed9756abf2f1,2025-06-30T18:18:04,28.15,EUR,Aruba,Aruba,Mobile,Deposit,Business,False,True,65c17795-dev-1,False,
TX9970C814-98C,25f88c74-53ea-4919-9b48-62c2d5ff2a1f,2025-06-30T18:30:04,11.83,USD,Estonia,Estonia,Online,Deposit,Business,False,False,25f88c74-dev-3,False,
TXC018BE90-E7B,bc36dc59-e134-4dfc-9777-7f10f2d2393f,2025-06-30T18:46:25,3.33,GBP,Cameroon,Cameroon,Online,Payment,Business,False,False,bc36dc59-dev-5,False,
TX74B3358F-FA1,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,2025-06-30T20:01:00,8.6,GBP,Rwanda,Rwanda,Online,Transfer,Individual,False,False,727716ec-dev-1,False,
TX97994F09-423,09f64405-0b99-4034-8a4e-255280051b10,2025-06-30T21:09:40,8.92,USD,Chile,Chile,Mobile,Payment,Individual,False,False,09f64405-dev-1,False,
TX7C1C616B-89F,e00da49d-effa-4002-b040-413c4690fb15,2025-06-30T21:37:46,10.67,USD,San Marino,San Marino,API,Payment,Individual,False,False,e00da49d-dev-1,False,
TX211545DF-41B,29ede760-2334-48ba-b94e-08387dcf60fd,2025-06-30T23:46:39,20.13,GBP,Spain,Spain,Online,Payment,Business,False,False,29ede760-dev-2,False,
TX761E534C-280,87f89f62-11a1-4557-a90c-44148df50b01,2025-07-01T00:50:33,14.05,USD,Nepal,Nepal,Branch,Transfer,Individual,False,False,87f89f62-dev-1,False,
TXC07A339C-2FC,20156a72-12e1-43a6-932c-ae01d2c65ee4,2025-07-01T01:16:14,26.04,USD,Madagascar,Brazil,Mobile,Transfer,Individual,True,False,20156a72-dev-1,False,
TX489DE55D-10E,21bbd183-8acf-44d6-b2fc-c072544c0132,2025-07-01T01:22:11,6.51,EUR,South Korea,South Korea,Mobile,Payment,Business,False,False,21bbd183-dev-1,False,
TX539D85A7-4AA,138d994c-2b0a-4edd-8774-44cb5543fc3c,2025-07-01T01:25:12,18.14,USD,Iceland,Tonga,Mobile,Bill Payment,Individual,True,False,138d994c-dev-1,False,
TXAAB1C673-D1E,4c80d33a-ad5b-43c8-8c88-0714837217e0,2025-07-01T02:59:27,13.78,USD,Colombia,India,Online,Deposit,Individual,True,False,4c80d33a-dev-1,False,
TX5CADBA11-F4D,50c7c006-314d-4441-b8a6-171f1ee34dc4,2025-07-01T03:13:20,17.83,USD,New Caledonia,New Caledonia,Online,Payment,Exchange,False,False,50c7c006-dev-1,False,
TXFB44CCD6-412,bc3e1d19-75f9-4230-b2fd-73c508942176,2025-07-01T06:23:19,12.36,USD,Madagascar,Madagascar,Online,Transfer,Individual,False,False,bc3e1d19-dev-1,False,
TX842BC94D-002,ddcf8766-a93b-42cd-9c24-220e2cabd7e7,2025-07-01T06:26:48,19.12,USD,Guyana,Guyana,POS,Transfer,Individual,False,False,ddcf8766-dev-3,False,
TXA2ED8EFD-07A,9e3c5a88-6aa5-4e6d-9277-9574c4576cc3,2025-07-01T06:51:33,24.62,GBP,Jersey,Jersey,Mobile,Transfer,Individual,False,False,9e3c5a88-dev-1,False,
TX838B6707-3E1,1b7e0502-ca9d-4831-894e-7397b38a3db1,2025-07-01T08:57:06,5.7,EUR,Cook Islands,Chile,Mobile,Payment,Individual,True,False,1b7e0502-dev-4,False,
TX47BDDFBB-30B,e42c0aea-23d7-463d-9391-d017dbd4a86d,2025-07-01T11:10:55,6.71,EUR,Denmark,Denmark,Mobile,Transfer,Individual,False,False,e42c0aea-dev-1,False,
TXA0F6A92B-0CF,bb82b796-3207-443e-86a0-7656c5c9fb91,2025-07-01T11:23:46,26.21,USD,Switzerland,Bolivia,Online,Transfer,Individual,True,False,bb82b796-dev-1,False,
TXF7C3399A-179,82c299f0-7487-4772-bf03-86fa13badc91,2025-07-01T11:43:35,83.33,USD,San Marino,San Marino,POS,Transfer,Individual,False,False,82c299f0-dev-1,False,
TXC6ED6A8B-9E8,78e3654b-faf1-4ff0-bb85-179ad5b077e0,2025-07-01T12:01:36,13.57,USD,Dominican Republic,Dominican Republic,Mobile,Transfer,Individual,False,False,78e3654b-dev-2,False,
TXB58D2761-A4D,a005f5e1-a97a-4846-92ea-ef184b6797a1,2025-07-01T13:09:03,44.35,USD,Austria,Senegal,Online,Transfer,Business,True,False,a005f5e1-dev-1,False,
TXE91AC8FD-87F,75366b9f-320f-42c0-9dde-01889803b22e,2025-07-01T13:14:22,50.07,USD,Rwanda,Bulgaria,Online,Transfer,Individual,True,False,75366b9f-dev-2,False,
TXDD5A43ED-133,fe2b34d8-2db0-428d-9e5e-be5459077299,2025-07-01T14:00:41,13.67,GBP,Timor-Leste,Norfolk Island,Mobile,Transfer,Exchange,True,False,fe2b34d8-dev-1,False,
TXBB67E8A2-D75,afd5dea5-89d7-4d6c-8e77-7f00ecf27e76,2025-07-01T14:12:02,33.12,USD,Taiwan,Nepal,Mobile,Transfer,Individual,True,False,afd5dea5-dev-3,True,High-Risk Corridor
TX784A1996-CD9,7aa061e9-336b-40cb-b1fe-ad13f280df1d,2025-07-01T17:55:55,10.9,GBP,Gibraltar,Seychelles,Branch,Bill Payment,Individual,True,False,7aa061e9-dev-1,True,PEP-Offshore
TX197704EE-EBC,8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,2025-07-01T18:15:57,23.03,EUR,Sweden,Sweden,ATM,Transfer,Individual,False,False,8fc3d7d3-dev-1,False,
TXB7AAF9DC-8FB,71d79665-7181-4dcf-b79e-fc6e5edb0d3c,2025-07-01T19:05:22,11.17,EUR,Australia,Seychelles,Mobile,Transfer,Business,True,False,71d79665-dev-3,False,
TX781F427A-8E5,b652ae99-38b5-489a-8921-057c3f05557c,2025-07-01T19:52:09,6.39,USD,Fiji,Fiji,Online,Deposit,Business,False,False,b652ae99-dev-3,False,
TXBD6BDE25-DBE,8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,2025-07-01T20:05:28,37.2,EUR,Pakistan,Malaysia,Online,Payment,Exchange,True,False,8ebc6d7e-dev-3,False,
TX3694DB36-265,540e7d01-735d-48f3-bc61-66df515a6b43,2025-07-01T20:41:51,9.87,USD,Nigeria,Turkey,Mobile,Bill Payment,Business,True,False,540e7d01-dev-1,False,
TXA2E5BBA2-575,54e14f3a-bba4-4ae0-adf8-f7672261ddef,2025-07-01T22:30:27,2.68,EUR,Jamaica,Jamaica,Online,Deposit,Individual,False,True,54e14f3a-dev-4,False,
TX9213338A-416,febec0db-9a3a-4103-ae3c-453214348f62,2025-07-01T22:48:01,7.8,EUR,Tanzania,Laos,ATM,Transfer,Business,True,False,febec0db-dev-3,True,High-Risk Corridor
TXBB726DD4-116,b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,2025-07-02T01:39:27,45.09,EUR,New Zealand,New Zealand,Online,Payment,Exchange,False,False,b69f5eab-dev-1,False,
TXC3D4EB90-EFD,138d994c-2b0a-4edd-8774-44cb5543fc3c,2025-07-02T02:16:51,9.39,USD,Iceland,Cameroon,Online,Deposit,Business,True,True,138d994c-dev-1,True,High-Risk Corridor
TX8EC04FA2-C16,9b02c535-2649-4478-9396-6f0a6b77af9e,2025-07-02T02:54:15,17.47,USD,Algeria,Kuwait,Mobile,Transfer,Business,True,False,9b02c535-dev-1,True,High-Risk Corridor
TXA7146CC6-C99,8cd74c27-929a-4586-8a37-6c367d94bf10,2025-07-02T05:04:37,12.93,EUR,Spain,Spain,Online,Transfer,Business,False,False,8cd74c27-dev-1,False,
TXF02EF25B-BC8,36fea0b4-38cd-4122-bc01-45e14ce2afa2,2025-07-02T05:49:49,22.24,USD,Poland,Poland,Online,Withdrawal,Exchange,False,True,36fea0b4-dev-1,False,
TXB19327DC-070,b11af726-2d5d-4395-a901-a768ebd14b0c,2025-07-02T07:05:16,5.56,EUR,Uruguay,Uruguay,API,Transfer,Business,False,False,b11af726-dev-2,False,
TX8B136E81-2EE,0ab54bde-20a0-4502-ae06-809725e97977,2025-07-02T07:13:22,27.27,GBP,Tonga,Greece,Mobile,Transfer,Individual,True,False,0ab54bde-dev-1,False,
TXD1EF8272-045,582b91ee-f8e8-435b-8c00-988a7ee1011a,2025-07-02T07:35:24,11.1,USD,Brunei,Brunei,Online,Transfer,Individual,False,False,582b91ee-dev-1,False,
TX5C2AFCAE-EBD,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,2025-07-02T07:48:40,5.3,USD,Sri Lanka,Timor-Leste,API,Transfer,Individual,True,False,9416e4dc-dev-4,False,
TXE9833158-92D,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,2025-07-02T08:13:07,7.42,USD,North Macedonia,North Macedonia,Mobile,Transfer,Business,False,False,e0827f76-dev-1,False,
TX5F0688F7-6A9,e10b1a47-7fae-4748-b781-321e83c501cb,2025-07-02T08:39:34,18.37,USD,Hong Kong SAR,Cameroon,Online,Transfer,Individual,True,False,e10b1a47-dev-2,True,High-Risk Corridor
TX03C9032C-EB3,659e0258-814f-4657-b6d7-0561d2d14ef5,2025-07-02T09:40:37,102.25,USD,Northern Mariana Islands,Northern Mariana Islands,Mobile,Transfer,Individual,False,False,659e0258-dev-1,False,
TX3ACB8F2A-A1B,cbd58bf6-1efd-46e9-8e37-14af99b49350,2025-07-02T11:05:05,16.29,GBP,Vietnam,Vietnam,ATM,Payment,Individual,False,False,cbd58bf6-dev-1,False,
TXAC7257C6-C75,e13a14ca-5911-442e-959a-8f54c559cd0f,2025-07-02T11:18:55,3.27,USD,Norway,Portugal,API,Payment,Business,True,False,e13a14ca-dev-1,False,
TXEC5BE6BC-4D2,eadc9960-4242-41e2-960b-e0f495132c22,2025-07-02T12:50:26,3.59,EUR,Lebanon,Lebanon,API,Deposit,Business,False,False,eadc9960-dev-2,False,
TXE3711E54-7F4,582b91ee-f8e8-435b-8c00-988a7ee1011a,2025-07-02T12:55:42,39.37,EUR,Brunei,Kenya,Mobile,Payment,Individual,True,False,582b91ee-dev-1,True,High-Risk Corridor
TX0E3474D2-9D7,9ca4364d-5d9a-49f1-908e-3a956c6e8796,2025-07-02T15:47:33,11.06,EUR,Ireland,Ireland,Online,Transfer,Individual,False,False,9ca4364d-dev-1,False,
TX42AFA059-BAF,bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,2025-07-02T15:57:04,28.86,USD,Brazil,United Arab Emirates,Mobile,Transfer,Business,True,False,bba1aed9-dev-4,False,
TX439CDFB2-40C,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2025-07-02T16:09:52,14.68,USD,Hungary,Bangladesh,Online,Payment,Business,True,False,fba6abf7-dev-2,False,
TX5CD4E40F-035,17d821b8-bb93-4d40-98df-f535c62dbaea,2025-07-02T16:33:57,35.46,GBP,Cameroon,Hong Kong SAR,Online,Transfer,Exchange,True,False,17d821b8-dev-1,False,
TX0A917829-B29,ec50ace4-80a5-4e65-afa2-855967c96204,2025-07-02T18:40:37,3.5,EUR,South Korea,South Korea,Mobile,Withdrawal,Exchange,False,False,ec50ace4-dev-1,False,
TX646D5133-E9E,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,2025-07-02T19:46:02,32.72,EUR,Rwanda,Fiji,Mobile,Transfer,Individual,True,False,727716ec-dev-1,False,
TXA099B3E8-0CA,bd1531c8-3764-4bda-b108-d4482f65fafa,2025-07-02T20:55:21,4.67,GBP,Slovakia,Slovakia,Mobile,Transfer,Individual,False,False,bd1531c8-dev-1,False,
TX1EE705C7-937,eec259dc-7f95-497c-a76a-a6ced50755d9,2025-07-02T21:39:23,8.07,EUR,Malawi,Malawi,POS,Transfer,Individual,False,False,eec259dc-dev-2,False,
TXED97466E-8CD,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,2025-07-02T22:08:42,153.86,USD,Ecuador,Ecuador,API,Payment,Exchange,False,False,f891b0c3-dev-1,False,
TXB82A2C4C-798,eb4aede6-46a5-4064-9284-b528b0916fb7,2025-07-03T00:48:02,3.48,USD,Finland,Indonesia,POS,Payment,Business,True,False,eb4aede6-dev-3,False,
TX7940EB09-0EB,396c357b-dd66-4071-8fd7-b1a1bd4f6118,2025-07-03T03:22:35,16.77,USD,Ethiopia,Ethiopia,Mobile,Transfer,Individual,False,False,396c357b-dev-1,False,
TX88036F9B-F15,39b02e2a-d96e-484f-bdb0-174e7938878a,2025-07-03T05:00:48,25.12,USD,Northern Mariana Islands,Northern Mariana Islands,Mobile,Transfer,Individual,False,False,39b02e2a-dev-1,False,
TX424797E2-EAE,df0f06cb-cb9b-4326-920e-ac174e20fd1a,2025-07-03T05:28:48,33.27,GBP,Vatican City,Vatican City,Mobile,Transfer,Individual,False,False,df0f06cb-dev-1,False,
TX4ADE5DF0-C60,33fd862d-4057-4470-be61-27a80351b09d,2025-07-03T06:03:30,105.89,USD,United States,Rwanda,ATM,Payment,Business,True,False,33fd862d-dev-1,False,
TXE40A7FC7-01E,746b161a-31cc-4738-b68a-e9b79b3aa1d1,2025-07-03T07:08:46,26.72,USD,Monaco,Tanzania,Online,Transfer,Individual,True,False,746b161a-dev-1,True,High-Risk Corridor
TX4FDA86B1-1E3,8c6d768e-45bc-43ba-af52-d36e8a63b93c,2025-07-03T08:45:56,5.61,EUR,Iceland,Belgium,Mobile,Transfer,Individual,True,False,8c6d768e-dev-1,False,
TX4B906D44-3BB,1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,2025-07-03T09:22:49,12.18,EUR,Armenia,Guam,API,Transfer,Business,True,False,1be00f8e-dev-1,False,
TXEB6CF1B0-507,82c299f0-7487-4772-bf03-86fa13badc91,2025-07-03T09:40:28,76.18,EUR,San Marino,San Marino,Online,Payment,Business,False,False,82c299f0-dev-1,False,
TX9E44F69F-9F4,efad49e9-c41c-447e-9d6b-9b626b535a19,2025-07-03T10:52:25,87.41,USD,Taiwan,Taiwan,API,Transfer,Business,False,False,efad49e9-dev-2,False,
TXE8AE35EB-DAB,861b4f5b-45a0-4539-ade8-370ace9e9ebd,2025-07-03T11:30:08,38.24,USD,Namibia,Kuwait,Online,Transfer,Business,True,False,861b4f5b-dev-1,True,High-Risk Corridor
TX3F027EA4-A40,b15e54f6-d4d3-4795-ae4b-ebc429890880,2025-07-03T11:37:23,13.71,EUR,Montenegro,Fiji,Branch,Transfer,Exchange,True,False,b15e54f6-dev-1,False,
TX33285CEE-D57,5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,2025-07-03T13:15:26,15.32,GBP,Tunisia,Tunisia,Online,Transfer,Individual,False,False,5bc440f1-dev-3,False,
TXA516EFA8-D5F,746b161a-31cc-4738-b68a-e9b79b3aa1d1,2025-07-03T15:57:17,8.21,GBP,Monaco,Monaco,Mobile,Transfer,Business,False,False,746b161a-dev-1,False,
TX76EFA32A-3EE,06843c86-b8a6-4402-a3d2-6b8dae46024d,2025-07-03T17:01:22,14.55,EUR,Serbia,Cambodia,API,Payment,Individual,True,False,06843c86-dev-2,True,High-Risk Corridor
TX0A8E4CDD-212,8bae295e-902a-405c-bd9f-fe599bc0fa93,2025-07-03T18:10:23,18.29,USD,Spain,Spain,API,Transfer,Business,False,False,8bae295e-dev-3,False,
TX18507360-3FD,c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,2025-07-03T19:46:15,13.53,USD,Turkey,Turkey,Online,Transfer,Business,False,False,c9b7c9bc-dev-1,False,
TX473B9302-DA8,bd1531c8-3764-4bda-b108-d4482f65fafa,2025-07-03T19:48:38,12.33,USD,Slovakia,Slovakia,Online,Transfer,Individual,False,False,bd1531c8-dev-1,False,
TXBAB6D329-178,e45b712e-b822-4688-90a4-44329cd6c852,2025-07-03T21:56:45,15.85,USD,Finland,Finland,Online,Transfer,Individual,False,False,e45b712e-dev-1,False,
TX3535AD04-079,0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,2025-07-03T22:58:57,9.17,GBP,Nepal,Qatar,API,Transfer,Individual,True,False,0e165b12-dev-1,False,
TXE78713EC-98C,87f89f62-11a1-4557-a90c-44148df50b01,2025-07-04T00:18:45,5.06,EUR,Nepal,Hong Kong SAR,ATM,Bill Payment,Individual,True,False,87f89f62-dev-1,False,
TXEEDEA5F4-B04,310c0c00-3fa7-4104-9bf9-0e27dc96925e,2025-07-04T00:30:50,12.1,GBP,Vanuatu,Vanuatu,Online,Transfer,Individual,False,False,310c0c00-dev-1,False,
TX09EA3F60-9BB,7e0f60b2-2a06-4609-a599-bd3c0bb81d38,2025-07-04T00:54:42,10.91,USD,Kenya,Sint Maarten,Online,Bill Payment,Individual,True,False,7e0f60b2-dev-2,False,
TXDF9FBC1B-A9C,34885a46-9088-4eaf-8977-6598203c8c25,2025-07-04T01:54:09,20.2,USD,Kenya,American Samoa,Mobile,Transfer,Individual,True,False,34885a46-dev-4,False,
TX24265CB4-C55,c8a723e9-bfa0-46c2-809c-b50648f1096d,2025-07-04T01:57:18,5.55,EUR,Samoa,Samoa,Mobile,Transfer,Individual,False,False,c8a723e9-dev-1,False,
TXC396982E-18A,c72850c1-3322-468b-9be7-8aec32da81f0,2025-07-04T02:01:30,7.86,USD,Cook Islands,Indonesia,Branch,Transfer,Individual,True,False,c72850c1-dev-1,False,
TX52D123FD-C51,d7d3b9d9-4c85-4233-8325-bd9ebf98e734,2025-07-04T03:01:05,20.17,GBP,Gibraltar,Gibraltar,Mobile,Deposit,Individual,False,False,d7d3b9d9-dev-2,False,
TXD73D678A-6C5,9d37efb6-eafb-4e90-94ec-84ce002ccb25,2025-07-04T05:02:16,21.5,USD,Puerto Rico,Puerto Rico,Online,Transfer,Exchange,False,False,9d37efb6-dev-1,False,
TX5320CA70-142,20da8972-5832-4ee4-8471-b4b0ae1b9f69,2025-07-04T06:02:57,26.34,EUR,South Korea,Aruba,ATM,Transfer,Individual,True,False,20da8972-dev-1,False,
TX2E0BAB2D-9FB,7b3a4e3e-7c52-4a17-a80a-c07a2a935d62,2025-07-04T06:15:18,80.78,USD,Zimbabwe,New Caledonia,Mobile,Payment,Individual,True,False,7b3a4e3e-dev-1,False,
TX5C205333-AE7,8567c805-34f5-41c0-88c5-eb2a7490adeb,2025-07-04T11:48:05,34.79,USD,Kosovo,Kosovo,Online,Transfer,Individual,False,False,8567c805-dev-1,False,
TXB98BB23F-3EA,859131d2-bbda-4242-ad17-4fc96f7c15ea,2025-07-04T12:12:07,7.34,GBP,Norfolk Island,Norfolk Island,Mobile,Payment,Individual,False,False,859131d2-dev-1,False,
TX71C1B0E9-686,d65e59dd-e62d-4d06-8f9b-85581a7f195b,2025-07-04T12:57:21,11.54,GBP,Jersey,Jersey,Branch,Deposit,Individual,False,True,d65e59dd-dev-1,False,
TX346E993F-87C,4de1087b-afa1-4a55-8ebe-abaa28597b34,2025-07-04T15:10:48,12.91,EUR,Kyrgyzstan,Guatemala,API,Payment,Individual,True,False,4de1087b-dev-3,False,
TX301F7EAE-3F0,47eb340d-c74e-48ff-8f89-569de550d736,2025-07-04T16:21:43,14.23,EUR,Slovakia,Slovakia,ATM,Payment,Exchange,False,False,47eb340d-dev-3,False,
TX6538C75E-656,cbdc4318-4d85-43d2-a1a2-748571348c2a,2025-07-04T16:37:19,43.31,USD,Puerto Rico,Puerto Rico,Online,Transfer,Individual,False,False,cbdc4318-dev-2,False,
TX938629B1-C5B,5e1885c3-5037-4d6b-9a6b-6a7d1a38aad6,2025-07-04T17:34:40,13.64,EUR,San Marino,San Marino,Mobile,Transfer,Individual,False,False,5e1885c3-dev-2,False,
TX6EBC1D87-6D5,06843c86-b8a6-4402-a3d2-6b8dae46024d,2025-07-04T19:08:28,28.66,EUR,Serbia,Tajikistan,Online,Transfer,Individual,True,False,06843c86-dev-2,True,High-Risk Corridor
TXFB13EC68-957,9293f705-0815-4147-be00-980eae441e21,2025-07-04T21:52:47,5.25,EUR,Australia,Australia,API,Transfer,Individual,False,False,9293f705-dev-2,False,
TX45E47A1A-1FB,913e4de2-e0c5-4cb8-bda9-c2a90ed42f1a,2025-07-04T23:33:12,14.17,EUR,French Polynesia,French Polynesia,Mobile,Transfer,Individual,False,False,913e4de2-dev-5,False,
TX2D43AAD3-A3B,c4f9eccd-7630-48a7-b0ca-fdd8fc043f08,2025-07-05T02:17:38,15.54,EUR,Cook Islands,Samoa,Branch,Payment,Exchange,True,False,c4f9eccd-dev-1,False,
TXC06F1816-F43,efad49e9-c41c-447e-9d6b-9b626b535a19,2025-07-05T05:27:39,24.93,EUR,Taiwan,Cameroon,Online,Payment,Business,True,False,efad49e9-dev-2,True,High-Risk Corridor
TX1CEB8329-301,fb95d0fc-ad72-4d05-924c-de09ccea5031,2025-07-05T06:05:43,25.14,GBP,Greece,Greece,Online,Transfer,Business,False,False,fb95d0fc-dev-1,False,
TXC710A3D9-E2B,ec1a86d3-5683-4783-9575-9337549c9eb9,2025-07-05T07:26:40,41.73,EUR,Australia,Kuwait,Mobile,Transfer,Individual,True,False,ec1a86d3-dev-3,True,High-Risk Corridor
TXBCCC8024-6AE,bd1116ee-f58a-47c7-8ccf-4130255603d4,2025-07-05T08:07:33,19.88,EUR,Liechtenstein,Liechtenstein,Online,Payment,Individual,False,False,bd1116ee-dev-1,False,
TX93C91F36-112,eb2ec80e-4c25-4823-8cf4-ffb0b4bba73f,2025-07-05T09:45:53,64.32,EUR,Portugal,Portugal,Mobile,Transfer,Individual,False,False,eb2ec80e-dev-1,False,
TX5AD64F44-8F6,81f631d4-a392-41a7-9777-a4774c66e0a8,2025-07-05T11:57:12,10.62,USD,South Korea,Algeria,ATM,Deposit,Individual,True,False,81f631d4-dev-1,True,High-Risk Corridor
TXB53B2A2A-633,764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,2025-07-05T12:29:40,3.12,EUR,Italy,Laos,Mobile,Payment,Business,True,False,764414fd-dev-4,True,High-Risk Corridor
TX06ABEDF7-FC8,059c1ba0-bbec-421d-b610-901c2196b3b5,2025-07-05T12:37:42,38.44,EUR,Curaçao,Curaçao,API,Deposit,Individual,False,False,059c1ba0-dev-1,False,
TX18876CCA-B14,ff408dcc-9db1-47f9-8fa8-ae3432339053,2025-07-05T12:48:14,10.87,EUR,Paraguay,Paraguay,Online,Transfer,Business,False,False,ff408dcc-dev-1,False,
TX5BBBADA3-5EC,8ce377d7-60f1-4528-a8ef-2f46f323123e,2025-07-05T13:30:19,38.16,GBP,Armenia,Armenia,API,Payment,Individual,False,False,8ce377d7-dev-1,False,
TX413829CD-FFB,a981b098-b2cf-452d-a7f3-33b3f7baf55e,2025-07-05T13:30:46,12.59,EUR,Vatican City,Vatican City,Online,Transfer,Individual,False,False,a981b098-dev-1,False,
TXB909F271-071,dfa4bb9f-5a85-4750-a92a-c1391f4a8ca1,2025-07-05T15:49:57,31.13,GBP,Romania,Turkey,Mobile,Deposit,Exchange,True,False,dfa4bb9f-dev-1,False,
TX39C056C9-918,2c8d0e44-e71e-43a6-bf85-bf0ead64b56c,2025-07-05T15:54:58,9.91,EUR,Morocco,Cameroon,Mobile,Payment,Individual,True,False,2c8d0e44-dev-1,True,High-Risk Corridor
TX553A2440-0AC,ec50ace4-80a5-4e65-afa2-855967c96204,2025-07-05T16:02:05,24.36,EUR,South Korea,South Korea,ATM,Transfer,Individual,False,False,ec50ace4-dev-1,False,
TX5BBECE72-59D,91a4d796-b972-4eec-a563-7d1f57637902,2025-07-05T16:09:02,12.92,EUR,Macau SAR,Senegal,Mobile,Transfer,Individual,True,False,91a4d796-dev-1,False,
TXCEB1C7AD-FED,546252e7-f43b-4052-8459-bd6ec0f63229,2025-07-05T17:12:48,9.07,EUR,Cyprus,Kenya,Online,Transfer,Individual,True,False,546252e7-dev-1,True,High-Risk Corridor
TXC6228D8E-DE9,b2149062-3e1a-463e-aa18-d32c7a9a8ef5,2025-07-05T17:56:13,16.41,EUR,Ghana,China,Mobile,Withdrawal,Business,True,False,b2149062-dev-2,True,High-Risk Corridor
TX56C69A2A-E31,ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,2025-07-05T18:04:32,30.44,GBP,United Kingdom,United Kingdom,Online,Payment,Individual,False,False,ef9240b6-dev-1,False,
TX39D956EC-551,a1c7cc8a-0435-4b64-893a-d23298c3e3ca,2025-07-05T18:05:49,18.25,USD,New Zealand,New Zealand,Online,Transfer,Business,False,False,a1c7cc8a-dev-2,False,
TX6620E981-4A8,47354e4f-f85b-4d0a-94b5-86353dab1614,2025-07-05T18:22:29,7.1,EUR,Morocco,Morocco,API,Transfer,Exchange,False,False,47354e4f-dev-1,False,
TXA73FB453-F7C,0840405a-ffd2-4491-9ff3-89aa4c36a70c,2025-07-05T18:38:19,5.29,USD,Indonesia,Indonesia,Online,Transfer,Business,False,False,0840405a-dev-4,False,
TX5E62C5CE-C47,d240ef02-a968-4fc1-ba5c-865db8344070,2025-07-05T19:29:14,43.98,USD,Bosnia and Herzegovina,Malaysia,Online,Bill Payment,Individual,True,False,d240ef02-dev-1,False,
TX2C4D81E1-B2B,f8bca9ac-2ada-42ce-9890-99c9f2be029f,2025-07-05T20:34:28,31.35,EUR,Bahamas,Bahamas,Mobile,Transfer,Business,False,False,f8bca9ac-dev-3,False,
TX00E6694E-F7D,7249f62c-0898-4462-980c-b95c19d45deb,2025-07-05T20:36:14,14.2,EUR,New Zealand,Lithuania,Online,Payment,Individual,True,False,7249f62c-dev-1,False,
TXDD9158EB-A53,8c6d768e-45bc-43ba-af52-d36e8a63b93c,2025-07-05T20:40:04,5.33,EUR,Iceland,Iceland,API,Transfer,Individual,False,False,8c6d768e-dev-1,False,
TXD678A13A-45F,6b0ae0e3-9d89-4047-9d39-d7936257a4a2,2025-07-05T22:36:56,8.77,EUR,Tonga,Tonga,Mobile,Transfer,Individual,False,False,6b0ae0e3-dev-1,False,
TX2B2B33D7-7D7,4ed0730d-711d-41dd-96ed-0330ce015413,2025-07-05T23:33:22,41.48,EUR,Liechtenstein,Liechtenstein,API,Transfer,Individual,False,False,4ed0730d-dev-3,False,
